stop_point_id,lat,lon,name,first_stop_area_id,osm:alt_name,osm:amenity,osm:bench,osm:bus,osm:covered,osm:created_by,osm:fixme,osm:highway,osm:local_ref,osm:name,osm:name:en,osm:network,osm:note,osm:official_status,osm:operator,osm:public_transport,osm:ref,osm:shelter,osm:source,osm:station,osm:tactile_paving,osm:taxi,osm:tourism,osm:wheelchair
StopPoint:node:4995193049,5.5658237999999995,-0.2352465,Kaneshie Market Station,,,bus_station,,yes,,,,bus_stop,,Kaneshie Market Station,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4995193050,5.566246,-0.2340054,Kaneshie Last Stop,,,,,yes,,,,bus_stop,,Kaneshie Last Stop,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4995193051,5.5688102,-0.2343274,Social Welfare,,,,yes,yes,,,,bus_stop,,Social Welfare,,,,,,platform,,no,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4995193052,5.572067,-0.2311539,Roundabout,,,,,yes,,,,bus_stop,,Roundabout,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4995193053,5.574338,-0.23069409999999999,Kaneshie Polyclinic,,Mother Care,,yes,yes,,,,bus_stop,,Kaneshie Polyclinic,,,verify alt_name,,,platform,,yes,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4995193054,5.5849443,-0.23165519999999998,Masalakyi,,,,,yes,,,,bus_stop,,Masalakyi,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4995587413,5.5966426,-0.2333391,Second,,,,,yes,,,,bus_stop,,Second,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4996742714,5.5546286,-0.2546273,Russia Station,,,bus_station,,yes,,,,bus_stop,,Russia Station,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4996742715,5.5552689,-0.25475929999999997,Curve,,,,,yes,,,,bus_stop,,Curve,,,,,,platform,,,,,,,,
StopPoint:node:4996742716,5.5559068,-0.253365,Omanko,,,,,yes,,,,bus_stop,,Omanko,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4996742717,5.5564032,-0.2514013,Russia,,,,,yes,,,,bus_stop,,Russia,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4996742718,5.5595035,-0.2518778,Paa Willie,,,,,yes,,,,bus_stop,,Paa Willie,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4996742719,5.5589078,-0.24704079999999998,Flamingo,,Warlako,,,yes,,,,bus_stop,,Flamingo,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4996742720,5.5626042,-0.2454452,JT,,,,,yes,,,,bus_stop,,JT,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4996743221,5.5662598,-0.24386159999999998,First Light,,,,,yes,,,,bus_stop,,First Light,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4996770212,5.5645675,-0.23495149999999998,Kaneshie,,,,,yes,,,,bus_stop,,Kaneshie,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4996770213,5.567893799999999,-0.24265009999999998,First Light,,,,,yes,,,,bus_stop,,First Light,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4996770214,5.5626226999999995,-0.2452565,JT,,,,,yes,,,,bus_stop,,JT,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4996770215,5.5591137999999996,-0.24625799999999998,Seventh Day Adventist,,,,,yes,,,,bus_stop,,Seventh Day Adventist,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4996770216,5.559596099999999,-0.251848,Paa Willie,,,,,yes,,,,bus_stop,,Paa Willie,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4996770217,5.556413099999999,-0.2510543,Russia,,,,,yes,,,,bus_stop,,Russia,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4996770218,5.5557969,-0.2536072,Omanko,,,,,yes,,,,bus_stop,,Omanko,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997066313,5.6091079,-0.2373671,Fly Top,,,,,yes,,,,bus_stop,,Fly Top,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997066314,5.5992201999999995,-0.235791,PnP Junction,,,,,yes,,,,bus_stop,,PnP Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997066315,5.5847277,-0.231531,Masalakyi,,,,,yes,,,,bus_stop,,Masalakyi,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997066317,5.7060932,-0.16561489999999998,Adenta Station,,,,,yes,,,,bus_stop,,Adenta Station,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997066318,5.7000568,-0.17160129999999998,Goil Filling Station,,,,,yes,,,,bus_stop,,Goil Filling Station,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997066319,5.6966811,-0.17157229999999998,SDA,,,,,yes,,,,bus_stop,,SDA,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997066320,5.6914266,-0.17153949999999998,Assemblies,,,,,yes,,,,bus_stop,,Assemblies,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997071021,5.6876394999999995,-0.1713683,Ritz Junction,,,,,yes,,,,bus_stop,,Ritz Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997071022,5.6791469,-0.1726782,Madina Masalachi,,,,,yes,,,,bus_stop,,Madina Masalachi,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997071023,5.6753566,-0.17377869999999998,Madina Zongo Junction,,,,,yes,,,,bus_stop,,Madina Zongo Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997071024,5.6712951,-0.17511179999999998,Fire Stone,,,,no,yes,,,,bus_stop,,Fire Stone,,,,,,platform,,no,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997071025,5.6679806,-0.1766341,Atomic Second,,,,,yes,,,,bus_stop,,Atomic Second,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997071026,5.6662381,-0.17705769999999998,Atomic First,,,,,yes,,,,bus_stop,,Atomic First,,,,,,platform,,yes,survey summer 2017 - AccraMobile3 project,,yes,,,
StopPoint:node:4997071027,5.6607021,-0.1782402,UPS,,,,,yes,,,,bus_stop,,UPS,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997071028,5.6219506,-0.1794792,Airport Junction,,,,,yes,,,,bus_stop,,Airport Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997071029,5.6168458999999995,-0.1992563,GSL,,,,,yes,,,,bus_stop,,GSL,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997071030,5.6107032,-0.23270939999999998,Suzzy's Inn,,,,,yes,,,,bus_stop,,Suzzy's Inn,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997071031,5.589739,-0.23203739999999998,Sunlight,,,,,yes,,,,bus_stop,,Sunlight,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997071032,5.587521799999999,-0.23272389999999998,Old Stop,,Holy Trinity,,,yes,,,,bus_stop,,Old Stop,,,,,,platform,,yes,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997071033,5.5802667,-0.2290372,Pentecost,,,,,yes,,,,bus_stop,,Pentecost,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997071034,5.5794518,-0.2282996,St. Theresa's,,,,,yes,,,,bus_stop,,St. Theresa's,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997071036,5.5728437,-0.2307918,Roundabout,,,,,yes,,,,bus_stop,,Roundabout,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997374730,5.670933499999999,-0.1756988,Fire Stone,,,,,yes,,,,bus_stop,,Fire Stone,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997374731,5.677374599999999,-0.1735825,Madina Zongo Junction,,,,,yes,,,,bus_stop,,Madina Zongo Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997374732,5.6821455,-0.1716386,Madina Masalachi,,,,,yes,,,,bus_stop,,Madina Masalachi,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997374733,5.692931,-0.1719289,Assemblies,,,,,yes,,,,bus_stop,,Assemblies,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997374734,5.6965300999999995,-0.1720302,SDA,,,,,yes,,,,bus_stop,,SDA,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997374735,5.7000383999999995,-0.1719869,Goil Filling Station,,,,,yes,,,,bus_stop,,Goil Filling Station,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997374736,5.7057904,-0.1715852,Adenta Barrier,,,,,yes,,,,bus_stop,,Adenta Barrier,,,,unofficial,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997374737,5.5656316,-0.23076349999999998,Pamprom,,,,,yes,,,,bus_stop,,Pamprom,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997374738,5.5674149,-0.22340539999999998,Awudome Cemetery,,,,,yes,,,,bus_stop,,Awudome Cemetery,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997374739,5.5711239,-0.21019089999999999,Equip,,Busy Internet,,,yes,,,,bus_stop,,Equip,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997374740,5.5742088999999995,-0.2007878,Nima Police Station,,,,,yes,,,,bus_stop,,Nima Police Station,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997374741,5.5741271,-0.1975167,Mobil / Kanda Overhead,,Kanda Total,,,yes,,,,bus_stop,,Mobil / Kanda Overhead,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997374742,5.5763199,-0.1896684,TV3,,,,,yes,,,,bus_stop,,TV3,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997374743,5.5763685,-0.18810949999999999,Flagstaff House,,,,,yes,,,,bus_stop,,Flagstaff House,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997374744,5.582531299999999,-0.1854895,37 Water Works,,,,,yes,,,,bus_stop,,37 Water Works,,,,no,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997374745,5.5911748,-0.1810542,37,,,,,yes,,,,bus_stop,,37,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997374746,5.5952582,-0.1801215,Opeibea Second,,,,,yes,,,,bus_stop,,Opeibea Second,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997374747,5.6080818,-0.1772453,Airport First,,,,no,yes,,,,bus_stop,,Airport First,,,,,,platform,,yes,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997374748,5.6357626,-0.17746109999999998,Legon Second Gate,,,,,yes,,,,bus_stop,,Legon Second Gate,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997374749,5.6590934,-0.1789525,UPS,,,,,yes,,,,bus_stop,,UPS,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997374750,5.6617587,-0.17835979999999999,Presec,,,,,yes,,,,bus_stop,,Presec,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997374751,5.6663817,-0.1775621,Atomic Second,,,,,yes,,,,bus_stop,,Atomic Second,,,,,,platform,,yes,survey summer 2017 - AccraMobile3 project,,yes,,,
StopPoint:node:4997374752,5.668410799999999,-0.1770169,Atomic First,,,,,yes,,,,bus_stop,,Atomic First,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997374753,5.685244099999999,-0.171546,Ritz Second,,,,,yes,,,,bus_stop,,Ritz Second,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997374754,5.688204499999999,-0.1716798,Ritz First,,,,,yes,,,,bus_stop,,Ritz First,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997810026,5.52768,-0.2736519,Mamponse,,,,,yes,,,,bus_stop,,Mamponse,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997810027,5.5295119,-0.26984369999999996,Ebenezer,,,,,yes,,,,bus_stop,,Ebenezer,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997810028,5.528276,-0.2683841,Point 6,,,,,yes,,,,bus_stop,,Point 6,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997810029,5.527639,-0.26599629999999996,Atomic,,,,,yes,,,,bus_stop,,Atomic,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997810030,5.5309817,-0.2614355,Karikari,,,,,yes,,,,bus_stop,,Karikari,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997810031,5.5314410999999994,-0.2575751,Zone 6,,,,,yes,,,,bus_stop,,Zone 6,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997810032,5.5317991,-0.2549926,Agege,,,,,yes,,,,bus_stop,,Agege,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997810033,5.5319607,-0.2540035,205,,,,,yes,,,,bus_stop,,205,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997810034,5.5324642,-0.25116469999999996,Lotto House,,,,,yes,,,,bus_stop,,Lotto House,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997810035,5.532276899999999,-0.2483771,USA,,,,,yes,,,,bus_stop,,USA,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997810036,5.5328628,-0.2462328,Bamboi,,,,,yes,,,,bus_stop,,Bamboi,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997810037,5.5348583,-0.24442049999999998,Methodist,,,,,yes,,,,bus_stop,,Methodist,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997931943,5.5327788,-0.2462315,Bamboi,,,,,yes,,,,bus_stop,,Bamboi,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997931944,5.527215099999999,-0.2664628,Atomic,,,,,yes,,,,bus_stop,,Atomic,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997931945,5.531965,-0.25357399999999997,205,,,,,yes,,,,bus_stop,,205,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4997931946,5.529133,-0.2641792,Agege Last Stop,,,,,yes,,,,bus_stop,,Agege Last Stop,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4998004817,5.5309718,-0.2504105,Mamprobi Alhaji Station,,,,,yes,,,,bus_stop,,Mamprobi Alhaji Station,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4998004818,5.531242,-0.24761609999999998,JB Spot,,Alhaji Junction,,,yes,,,,bus_stop,,JB Spot,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4998004819,5.534047,-0.2428767,Junction,,,,,yes,,,,bus_stop,,Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4998045789,5.538592599999999,-0.2390579,Sempe First,,,,,yes,,,,bus_stop,,Sempe First,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4998045790,5.5344039,-0.2447442,Methodist,,,,,yes,,,,bus_stop,,Methodist,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4998045791,5.5648094,-0.2370755,Kaneshie Takoradi Station,,,,,yes,,,,bus_stop,,Kaneshie Takoradi Station,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4998045792,5.5375136,-0.24007969999999998,Sempe Second,,,,,yes,,,,bus_stop,,Sempe Second,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4998045793,5.53506,-0.2422865,Abodwe,,,,,yes,,,,bus_stop,,Abodwe,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4998045794,5.531200999999999,-0.24761149999999998,Alhaji Junction,,,,,yes,,,,bus_stop,,Alhaji Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4998106214,5.5827214,-0.20848889999999998,New Town,,,,,yes,,,,bus_stop,,New Town,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4998106215,5.578112,-0.2075849,Obour Ba,,,,,yes,,,,bus_stop,,Obour Ba,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4998106216,5.576912,-0.209728,Challenge,,,,,yes,,,,bus_stop,,Challenge,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4998106217,5.5792706,-0.2128873,NDC,,,,,yes,,,,bus_stop,,NDC,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4998106218,5.5805706,-0.2158397,Avalley,,,,,yes,,,,bus_stop,,Avalley,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4998106219,5.578490899999999,-0.2157956,Hubtel,,,,,yes,,,,bus_stop,,Hubtel,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4999589684,5.6869137,-0.0327126,Ashaiman,,,,,yes,,,,bus_stop,,Ashaiman,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4999589685,5.685137,-0.027919799999999998,Washing Bay,,,,,yes,,,,bus_stop,,Washing Bay,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4999589686,5.6622447,-0.0713925,Abattoir,,,,,yes,,,,bus_stop,,Abattoir,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4999589687,5.6235672999999995,-0.1743056,Accra Mall,,,,no,yes,,,,bus_stop,,Accra Mall,,,,,,platform,,yes,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4999883665,5.584469599999999,-0.2172718,Caprice Taxi Station,,,,,yes,,,,bus_stop,,Caprice Taxi Station,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,yes,,
StopPoint:node:4999883666,5.5851589,-0.21563859999999999,Akoko Darko Junction,,,,,yes,,,,bus_stop,,Akoko Darko Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:4999883667,5.581519699999999,-0.2088698,Accra New Town Taxi Station,,,,,yes,,,,bus_stop,,Accra New Town Taxi Station,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,yes,,
StopPoint:node:5000176411,5.5812246,-0.2637615,Odorkor,,,,,yes,,,,bus_stop,,Odorkor,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5000176412,5.5794279,-0.2657017,Cold Store,,,,,yes,,,,bus_stop,,Cold Store,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5000176413,5.5787990999999995,-0.267294,Busia Junction,,,,,yes,,,,bus_stop,,Busia Junction,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5000176414,5.5761772999999994,-0.2665905,Crystal,,,,,yes,,,,bus_stop,,Crystal,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5000176415,5.5705158,-0.2712174,Dela,,,,,yes,,,,bus_stop,,Dela,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5000176416,5.5676156,-0.270218,Thirteen,,,,,yes,,,,bus_stop,,Thirteen,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5000176417,5.5653597,-0.2687496,Ave Maria,,,,,yes,,,,bus_stop,,Ave Maria,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5000176418,5.5612607,-0.2652062,Oxygen (o2),,,,,yes,,,,bus_stop,,Oxygen (o2),,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5000176419,5.5597816,-0.26512009999999997,St. Martin Depores,,,,,yes,,,,bus_stop,,St. Martin Depores,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5000176420,5.5567255,-0.2646243,Dansoman Roundabout,,,,,yes,,,,bus_stop,,Dansoman Roundabout,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5000179121,5.554371,-0.2644759,Mama's Inn,,,,,yes,,,,bus_stop,,Mama's Inn,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5000179122,5.5523658,-0.264496,Beecham,,,,,yes,,,,bus_stop,,Beecham,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5000179123,5.5505587,-0.2645143,Sahara,,,,,yes,,,,bus_stop,,Sahara,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5000179124,5.5459695,-0.2645437,Dansoman Control,,,,,yes,,,,bus_stop,,Dansoman Control,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5000179125,5.5435269,-0.2645687,Dansoman Police Station,,,,,yes,,,,bus_stop,,Dansoman Police Station,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5000179126,5.5411138,-0.2646057,Dansoman Market,,,,,yes,,,,bus_stop,,Dansoman Market,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5000179127,5.5379064,-0.2647419,Exhibition (Dansoman),,,,,yes,,,,bus_stop,,Exhibition (Dansoman),,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5000179128,5.5352343,-0.2651323,Seven Great,,,,,yes,,,,bus_stop,,Seven Great,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5000179129,5.5324576,-0.2652411,Kofi ne Ama,,,,,yes,,,,bus_stop,,Kofi ne Ama,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5000179130,5.529697,-0.2653083,Dansoman Last Stop,,,,,yes,,,,bus_stop,,Dansoman Last Stop,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5000972532,5.5330451,-0.2653134,Kofi ne Ama,,,,,yes,,,,bus_stop,,Kofi ne Ama,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5000972533,5.5356714,-0.26517389999999996,Seven Great,,,,,yes,,,,bus_stop,,Seven Great,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5000972534,5.5379947,-0.26488829999999997,Exhibition (Dansoman),,,,,yes,,,,bus_stop,,Exhibition (Dansoman),,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5000972535,5.5415133,-0.2647488,Dansoman Market,,,,,yes,,,,bus_stop,,Dansoman Market,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
StopPoint:node:5000972536,5.5440301,-0.26469919999999997,Dansoman Police Station,,,,,yes,,,,bus_stop,,Dansoman Police Station,,,,,,platform,,,survey summer 2017 - AccraMobile3 project,,,,,
